isin,feature_date,nav,return_1d,return_7d,return_30d,ma_7,ma_30,ma_90,volatility_30,momentum,target_nav_1d,target_nav_30d,target_nav_90d
LU0231206078,2025-07-09,93.25,0.00032182,,,,,,,,92.55,,
LU0231206078,2025-07-10,92.55,-0.0075067,,,,,,,,92.43,,
LU0231206078,2025-07-11,92.43,-0.0012966,,,,,,,,92.92,,
LU0231206078,2025-07-14,92.92,0.00530131,,,,,,,,93.43,,
LU0231206078,2025-07-15,93.43,0.00548859,0.00225274,,,,,,,93.59,,
LU0231206078,2025-07-16,93.59,0.00171251,0.00364611,,93.055714,,,,,93.49,,
LU0231206078,2025-07-17,93.49,-0.00106849,0.01015667,,93.094286,,,,,92.74,,
LU0231206078,2025-07-18,92.74,-0.00802225,0.00335389,,93.021429,,,,,93.3,,
LU0231206078,2025-07-21,93.3,0.00603839,0.00408954,,93.128571,,,,,93.05,,
LU0231206078,2025-07-22,93.05,-0.00267953,-0.00406722,,93.217143,,,,,92.85,,
LU0231206078,2025-07-23,92.85,-0.00214938,-0.00790683,,93.207143,,,,,92.64,,
LU0231206078,2025-07-24,92.64,-0.00226171,-0.00909188,,93.094286,,,,,92.43,,
LU0231206078,2025-07-25,92.43,-0.00226684,-0.00334268,,92.928571,,,,,91.84,,
LU0231206078,2025-07-28,91.84,-0.00638321,-0.01564845,,92.692857,,,,,92.37,,
LU0231206078,2025-07-29,92.37,0.00577091,-0.0073079,,92.64,,,,,91.39,,
LU0231206078,2025-07-30,91.39,-0.01060951,-0.01572429,,92.367143,,,,,91.54,,
LU0231206078,2025-07-31,91.54,0.00164132,-0.01187392,,92.151429,,,,,90.9,,
LU0231206078,2025-08-01,90.9,-0.00699148,-0.01655307,,91.872857,,,,,90.82,,
LU0231206078,2025-08-04,90.82,-0.00088009,-0.01110627,,91.612857,,,,,90.27,,
LU0231206078,2025-08-05,90.27,-0.00605593,-0.02273465,,91.304286,,,,,89.56,,
LU0231206078,2025-08-06,89.56,-0.00786529,-0.02002407,-0.03926196,90.978571,,,,,89.05,,
LU0231206078,2025-08-07,89.05,-0.00569451,-0.02720122,-0.04504021,90.504286,,,,,88.24,,
LU0231206078,2025-08-08,88.24,-0.00909601,-0.02926293,-0.04656942,90.054286,,,,,89.27,,
LU0231206078,2025-08-11,89.27,0.01167271,-0.01706673,-0.03418803,89.73,,,,,88.7,,
LU0231206078,2025-08-12,88.7,-0.00638512,-0.01739227,-0.04541541,89.415714,,,,,89.09,,
LU0231206078,2025-08-13,89.09,0.00439684,-0.00524788,-0.04645189,89.168571,,,,,89.12,,
LU0231206078,2025-08-14,89.12,0.00033674,0.00078608,-0.04776151,89.004286,,,,,89.5,,
LU0231206078,2025-08-15,89.5,0.00426391,0.01427924,-0.04267836,88.995714,,,,,90.88,,
LU0231206078,2025-08-18,90.88,0.01541899,0.01803517,-0.02005607,89.257143,91.481,,,,91.67,,
LU0231206078,2025-08-19,91.67,0.00869278,0.03348365,-0.01747053,89.747143,91.429333,,0.00636456,,92.31,,
LU0231206078,2025-08-20,92.31,0.00698156,0.03614323,-0.00795271,90.181429,91.398,,0.00650529,,92.27,,
LU0231206078,2025-08-21,92.27,-0.00043332,0.0353456,-0.00624663,90.691429,91.388667,,0.00636713,,91.17,,
LU0231206078,2025-08-22,91.17,-0.01192153,0.01865922,-0.01586788,90.988571,91.346667,,0.00671112,,91.01,,
LU0231206078,2025-08-25,91.01,-0.00175496,0.00143046,-0.01536298,91.258571,91.283,,0.00662911,,89.81,,
LU0231206078,2025-08-26,89.81,-0.01318536,-0.02029017,-0.02210366,91.302857,91.162333,,0.00689306,,89.8,,
LU0231206078,2025-08-27,89.8,-0.00011135,-0.02719099,-0.02782289,91.148571,91.036,,0.00687431,,89.1,,
LU0231206078,2025-08-28,89.1,-0.0077951,-0.0343557,-0.02505745,90.781429,90.889667,,0.00697039,,88.18,,
LU0231206078,2025-08-29,88.18,-0.01032548,-0.03279588,-0.03670527,90.191429,90.737667,,0.00705314,,89.61,,
LU0231206078,2025-09-02,89.61,0.01621683,-0.01538292,-0.01419142,89.811429,90.614667,,0.00763578,,90.11,,
LU0231206078,2025-09-03,90.11,0.00557973,0.00334039,-0.00781766,89.66,90.516667,,0.00772993,,90.14,,
LU0231206078,2025-09-04,90.14,0.00033293,0.00378619,-0.00144012,89.535714,90.426333,,0.0077309,,89.48,,
LU0231206078,2025-09-05,89.48,-0.00732194,0.00426487,-0.00089326,89.488571,90.321,,0.0078123,,89.69,,
LU0231206078,2025-09-08,89.69,0.00234689,0.01712406,0.00718697,89.472857,90.229667,,0.0078337,,89.76,,
LU0231206078,2025-09-09,89.76,0.00078047,0.00167392,0.01722575,89.567143,90.160333,,0.00777407,,89.99,,
LU0231206078,2025-09-10,89.99,0.00256239,-0.00133171,0.00806542,89.825714,90.081,,0.00770563,,89.66,,
LU0231206078,2025-09-11,89.66,-0.00366707,-0.00532505,0.010823,89.832857,90.023333,,0.00751053,,89.49,,
LU0231206078,2025-09-12,89.49,-0.00189605,0.00011176,0.00448984,89.744286,89.955,,0.00750205,,89.29,,
LU0231206078,2025-09-15,89.29,-0.00223489,-0.00445981,0.00190754,89.622857,89.901333,,0.00741776,,89.7,,
LU0231206078,2025-09-16,89.7,0.00459178,-0.00066845,0.00223464,89.654286,89.864,,0.0074749,,90.68,,
LU0231206078,2025-09-17,90.68,0.01092531,0.00766752,-0.0022007,89.795714,89.877667,,0.00766463,,91.06,,
LU0231206078,2025-09-18,91.06,0.00419056,0.01561454,-0.0066543,89.981429,89.927667,,0.0075474,,91.09,,
LU0231206078,2025-09-19,91.09,0.00032945,0.01787909,-0.01321634,90.138571,89.995667,,0.00745734,,90.43,,
LU0231206078,2025-09-22,90.43,-0.00724558,0.01276739,-0.01994148,90.248571,90.068667,,0.00738265,,89.44,,
LU0231206078,2025-09-23,89.44,-0.01094769,-0.00289855,-0.01897554,90.241429,90.074333,,0.00739339,,89.34,,
LU0231206078,2025-09-24,89.34,-0.00111807,-0.01477724,-0.01834963,90.248571,90.095667,,0.00729946,,89.26,,
LU0231206078,2025-09-25,89.26,-0.00089546,-0.01976719,-0.00612404,90.185714,90.101333,,0.00726136,,88.03,,
LU0231206078,2025-09-26,88.03,-0.01377997,-0.03359315,-0.01971047,89.807143,90.065,,0.00767569,,88.01,,
LU0231206078,2025-09-29,88.01,-0.0002272,-0.02676103,-0.01223345,89.371429,90.015333,,0.00762729,,87.77,,
LU0231206078,2025-09-30,87.77,-0.00272696,-0.01867174,-0.00464958,88.897143,89.911667,,0.00703499,,88.27,,
LU0231206078,2025-10-01,88.27,0.00569671,-0.01197672,-0.01495369,88.588571,89.798333,,0.00691501,,88.71,,
LU0231206078,2025-10-02,88.71,0.00498471,-0.00616177,-0.01553657,88.484286,89.678333,,0.00684485,,88.28,,
LU0231206078,2025-10-03,88.28,-0.00484726,0.00283994,-0.02063457,88.332857,89.545333,,0.00687199,,89.13,,
LU0231206078,2025-10-06,89.13,0.00962845,0.01272583,-0.00391149,88.314286,89.477333,,0.00686604,,89.56,,
LU0231206078,2025-10-07,89.56,0.00482441,0.02039421,-0.00144944,88.532857,89.429,,0.00693455,,89.2,,
LU0231206078,2025-10-08,89.2,-0.00401965,0.01053586,-0.00623886,88.702857,89.408667,,0.00656128,,90.39,,
LU0231206078,2025-10-09,90.39,0.01334081,0.01893811,0.00444494,89.077143,89.428333,,0.00699757,,89.87,,
LU0231206078,2025-10-10,89.87,-0.00575285,0.01801087,0.00234218,89.305714,89.454,,0.00692863,,90.19,,
LU0231206078,2025-10-13,90.19,0.0035607,0.01189274,0.0078221,89.517143,89.521,,0.00666129,,90.03,,
LU0231206078,2025-10-14,90.03,-0.00177403,0.00524788,0.0082876,89.767143,89.535,,0.00602327,,91.17,,
LU0231206078,2025-10-15,91.17,0.01266245,0.0220852,0.01638796,90.058571,89.570333,,0.00635993,,91.34,,
LU0231206078,2025-10-16,91.34,0.00186465,0.01051001,0.00727834,90.312857,89.610333,,0.00636525,,92.03,,
LU0231206078,2025-10-17,92.03,0.00755419,0.02403472,0.01065232,90.717143,89.695333,,0.00631889,,92.21,,
LU0231206078,2025-10-20,92.21,0.00195588,0.02239716,0.01229553,90.977143,89.779333,,0.00631641,,92.49,,
LU0231206078,2025-10-21,92.49,0.00303655,0.02732423,0.02278005,91.351429,89.870333,,0.00632744,,93.5,,
LU0231206078,2025-10-22,93.5,0.0109201,0.02555665,0.04539356,91.824286,89.987333,,0.00656864,,92.55,,
LU0231206078,2025-10-23,92.55,-0.01016043,0.01324721,0.03593015,92.184286,90.083667,,0.00683044,,92.56,,
LU0231206078,2025-10-24,92.56,0.00010805,0.00575899,0.03697065,92.382857,90.186,,0.00681076,,92.47,,
LU0231206078,2025-10-27,92.47,-0.00097234,0.00281965,0.05043735,92.544286,90.292,,0.00679361,,92.6,,
LU0231206078,2025-10-28,92.6,0.00140586,0.00118932,0.05215316,92.625714,90.388667,,0.00676444,,93.19,,
LU0231206078,2025-10-29,93.19,0.00637149,-0.00331551,0.06175231,92.765714,90.472333,,0.00659077,,93.05,,
LU0231206078,2025-10-30,93.05,-0.00150231,0.00540249,0.05415203,92.845714,90.538667,,0.00657616,,92.2,,
LU0231206078,2025-10-31,92.2,-0.00913487,-0.00388937,0.03934168,92.66,90.575667,,0.00681122,,92.94,,
LU0231206078,2025-11-03,92.94,0.00802603,0.00508273,0.05278659,92.715714,90.659333,,0.00678942,,93.29,,
LU0231206078,2025-11-04,93.29,0.00376587,0.0074514,0.0466734,92.82,90.787667,,0.00643546,,93.26,,
LU0231206078,2025-11-05,93.26,-0.00032158,0.00075115,0.04131309,92.932857,90.918333,,0.00642654,,91.38,,
LU0231206078,2025-11-06,91.38,-0.0201587,-0.01794734,0.02443946,92.758571,90.989,,0.00750155,,91.62,,
LU0231206078,2025-11-07,91.62,0.0026264,-0.00629067,0.0136077,92.534286,91.108667,,0.00699911,,91.59,,
LU0231206078,2025-11-10,91.59,-0.00032744,-0.0145255,0.01913876,92.325714,91.228,,0.00699989,,92.42,,
LU0231206078,2025-11-11,92.42,0.00906212,-0.00932576,0.02472558,92.357143,91.383,,0.00709006,,92.9,,
LU0231206078,2025-11-12,92.9,0.00519368,-0.00386018,0.03187826,92.351429,91.537333,,0.00708129,,91.79,,
LU0231206078,2025-11-13,91.79,-0.01194833,0.00448676,0.00680048,92.137143,91.64,,0.00746394,,92.14,,
LU0231206078,2025-11-14,92.14,0.00381305,0.00567562,0.00875848,91.977143,91.768667,,0.00739291,,92.62,,
LU0231206078,2025-11-17,92.62,0.00520946,0.01124577,0.00641095,92.154286,91.885,,0.00727162,,92.31,,
LU0231206078,2025-11-18,92.31,-0.00334701,-0.00119022,0.00108448,92.252857,91.976667,,0.00728781,,93.39,,
LU0231206078,2025-11-19,93.39,0.01169971,0.00527449,0.00973078,92.51,92.116333,,0.00746839,,93.17,,
LU0231206078,2025-11-20,93.17,-0.00235571,0.01503432,-0.00352941,92.617143,92.209,,0.00716848,,92.5,,
LU0231206078,2025-11-21,92.5,-0.00719116,0.0039071,-0.00054025,92.56,92.296667,,0.00721836,,91.62,,
LU0231206078,2025-11-24,91.62,-0.00951351,-0.0107968,-0.01015557,92.535714,92.344333,,0.00744113,,91.48,,
LU0231206078,2025-11-25,91.48,-0.00152805,-0.00899144,-0.01070617,92.441429,92.392667,,0.00743869,,91.76,,
LU0231206078,2025-11-26,91.76,0.00306078,-0.01745369,-0.00907127,92.318571,92.412333,,0.00711043,,91.73,,
LU0231206078,2025-11-28,91.73,-0.00032694,-0.01545562,-0.01566692,92.235714,92.425333,,0.00710462,,91.11,,
LU0231206078,2025-12-01,91.11,-0.00675897,-0.01502703,-0.02084901,91.91,92.394667,,0.00707307,,90.52,,
LU0231206078,2025-12-02,90.52,-0.00647569,-0.01200611,-0.01822126,91.531429,92.338333,,0.00714461,,89.05,,
LU0231206078,2025-12-03,89.05,-0.01623951,-0.02656318,-0.04185496,91.038571,92.223667,,0.00763916,,89.81,,
LU0231206078,2025-12-04,89.81,0.00853453,-0.02125109,-0.03730303,90.78,92.100667,,0.00752378,,89.76,,
LU0231206078,2025-12-05,89.76,-0.00055673,-0.02147607,-0.03752949,90.534286,92.007667,,0.00734265,,88.23,,
LU0231206078,2025-12-08,88.23,-0.01704545,-0.03161014,-0.03447144,90.03,91.863333,,0.0078827,,89.03,,
LU0231206078,2025-12-09,89.03,0.00906721,-0.01646045,-0.02826894,89.644286,91.748667,,0.00811055,,88.65,,
LU0231206078,2025-12-10,88.65,-0.00426822,-0.00449186,-0.03209957,89.292857,91.617,,0.00811304,,88.94,,
LU0231206078,2025-12-11,88.94,0.00327129,-0.00968712,-0.03765419,89.067143,91.475333,,0.00803249,,89.2,,
LU0231206078,2025-12-12,89.2,0.00292332,-0.00623886,-0.03982777,89.088571,91.347,,0.00807205,,89.0,,
LU0231206078,2025-12-15,89.0,-0.00224215,0.00872719,-0.03039547,88.972857,91.240333,,0.007945,,87.68,,
LU0231206078,2025-12-16,87.68,-0.01483146,-0.01516343,-0.0484046,88.675714,91.065,,0.00812298,,88.09,,
LU0231206078,2025-12-17,88.09,0.00467609,-0.00631698,-0.04890952,88.655714,90.891667,,0.00814578,,88.67,,
LU0231206078,2025-12-18,88.67,0.00658418,-0.00303575,-0.03943235,88.604286,90.738667,,0.00828289,,90.57,,
LU0231206078,2025-12-19,90.57,0.02142777,0.01535874,-0.03019595,88.878571,90.711667,,0.0085445,,89.67,,
LU0231206078,2025-12-22,89.67,-0.00993707,0.00752809,-0.03756574,88.982857,90.646667,,0.00869924,,89.45,,
LU0231206078,2025-12-23,89.45,-0.00245344,0.02018704,-0.03297297,89.018571,90.575333,,0.00870474,,89.2,,
LU0231206078,2025-12-24,89.2,-0.00279486,0.01260075,-0.02641345,89.047143,90.468,,0.00851743,,89.0,,
LU0231206078,2025-12-26,89.0,-0.00224215,0.00372166,-0.02710975,89.235714,90.338,,0.00843718,,88.5,,
LU0231206078,2025-12-29,88.5,-0.00561798,-0.02285525,-0.03552746,89.294286,90.228333,,0.00824758,,88.81,,
LU0231206078,2025-12-30,88.81,0.00350282,-0.00959072,-0.03183255,89.314286,90.117333,,0.0082415,,89.37,,
LU0231206078,2025-12-31,89.37,0.0063056,-0.00089435,-0.01909779,89.142857,90.009,,0.00827218,,89.97,,
LU0231206078,2026-01-02,89.97,,,,,,,,,88.71,,
LU0231206078,2026-01-05,88.71,-0.01400467,,,,,,,,88.91,,
LU0231206078,2026-01-06,88.91,0.00225454,,,,,,,,89.25,,
LU0231206078,2026-01-07,89.25,0.00382409,,,,,,,,88.72,,
LU0231206078,2026-01-08,88.72,-0.00593838,,,,,,,,87.81,,
LU0231206078,2026-01-09,87.81,-0.01025699,-0.024008,,,,,,,87.6,,
LU0231206078,2026-01-12,87.6,-0.00239153,-0.01251268,,88.71,,,,,87.47,,
LU0231206078,2026-01-13,87.47,-0.00148402,-0.01619615,,88.352857,,,,,87.89,,
LU0231206078,2026-01-14,87.89,0.00480165,-0.0152381,,88.235714,,,,,87.88,,
LU0231206078,2026-01-15,87.88,-0.00011378,-0.00946799,,88.088571,,,,,87.04,,
LU0231206078,2026-01-16,87.04,-0.00955849,-0.00876893,,87.772857,,,,,84.14,,
LU0231206078,2026-01-20,84.14,-0.03331801,-0.03949772,,87.118571,,,,,83.95,,
LU0231206078,2026-01-21,83.95,-0.00225814,-0.04024237,,86.567143,,,,,83.48,,
LU0231206078,2026-01-22,83.48,-0.00559857,-0.05017636,,85.978571,,,,,81.03,,
LU0231206078,2026-01-23,81.03,-0.02934835,-0.0779472,,85.058571,,,,,80.98,,
LU0231206078,2026-01-26,80.98,-0.00061706,-0.06962316,,84.071429,,,,,80.28,,
LU0231206078,2026-01-27,80.28,-0.00864411,-0.04587592,,82.985714,,,,,80.93,,
LU0231206078,2026-01-28,80.93,0.00809666,-0.03597379,,82.112857,,,,,80.82,,
LU0231206078,2026-01-29,80.82,-0.0013592,-0.03186392,,81.638571,,,,,81.79,,
LU0231206078,2026-01-30,81.79,0.01200198,0.00937924,,81.33,,,,,83.21,,
LU0231206078,2026-02-02,83.21,0.01736154,0.02753766,,81.291429,,,,,84.03,,
LU0231206078,2026-02-03,84.03,0.00985458,0.04671151,-0.06602201,81.72,,,,,84.86,,
LU0231206078,2026-02-04,84.86,0.00987742,0.04856048,-0.04339984,82.274286,,,,,85.08,,
LU0231206078,2026-02-05,85.08,0.00259251,0.05270973,-0.04307727,82.96,,,,,84.9,,
LU0231206078,2026-02-06,84.9,-0.00211566,0.03802421,-0.0487395,83.527143,,,,,84.74,,
LU0231206078,2026-02-09,84.74,-0.00188457,0.01838721,-0.04486023,84.087143,,,,,85.88,,
LU0231206078,2026-02-10,85.88,0.01345291,0.02201595,-0.02197927,84.671429,,,,,85.61,,
LU0231206078,2026-02-11,85.61,-0.00314392,0.00883809,-0.02271689,85.014286,,,,,84.67,,
LU0231206078,2026-02-12,84.67,-0.01098003,-0.00481899,-0.03201098,85.105714,,,,,83.62,,
LU0231206078,2026-02-13,83.62,-0.01240109,-0.01507656,-0.04858346,84.928571,85.175,,,,84.81,,
LU0231206078,2026-02-17,84.81,0.01423105,0.00082606,-0.034934,84.89,85.003,,0.01131827,,85.65,,
LU0231206078,2026-02-18,85.65,0.00990449,-0.00267816,-0.01596967,84.997143,84.901,,0.01127974,,84.3,,
LU0231206078,2026-02-19,84.3,-0.01576182,-0.01530195,0.00190159,84.934286,84.747333,,0.01156097,,84.78,,
LU0231206078,2026-02-20,84.78,0.00569395,0.00129916,0.00988684,84.777143,84.598333,,0.01159561,,84.41,,
LU0231206078,2026-02-23,84.41,-0.00436424,0.0094475,0.01114039,84.605714,84.454667,,0.0115796,,84.16,,
LU0231206078,2026-02-24,84.16,-0.00296173,-0.00766419,0.03862767,84.532857,84.333,,0.01147116,,84.05,,
LU0231206078,2026-02-25,84.05,-0.00130703,-0.01868068,0.0379106,84.594286,84.214667,,0.01146952,,84.5,,
LU0231206078,2026-02-26,84.5,0.00535396,0.00237248,0.05256602,84.55,84.115667,,0.01153161,,83.75,,
LU0231206078,2026-02-27,83.75,-0.00887574,-0.01214909,0.03484493,84.278571,83.977667,,0.01156025,,82.66,,
LU0231206078,2026-03-02,82.66,-0.01301493,-0.02073214,0.02276664,84.044286,83.803667,,0.0117378,,82.31,,
LU0231206078,2026-03-03,82.31,-0.00423421,-0.02198194,0.00635775,83.691429,83.646,,0.01166172,,80.87,,
LU0231206078,2026-03-04,80.87,-0.01749484,-0.03783462,-0.02812162,83.185714,83.537,,0.01052651,,81.6,,
LU0231206078,2026-03-05,81.6,0.00902683,-0.03431953,-0.02891824,82.82,83.458667,,0.01068474,,80.45,,
LU0231206078,2026-03-06,80.45,-0.01409314,-0.03940299,-0.05196795,82.305714,83.357667,,0.01091586,,79.32,,
LU0231206078,2026-03-09,79.32,-0.01404599,-0.04040648,-0.06770099,81.565714,83.300667,,0.00989731,,80.01,,
LU0231206078,2026-03-10,80.01,0.00869894,-0.02794314,-0.05759717,81.031429,83.268333,,0.01003897,,78.74,,
LU0231206078,2026-03-11,78.74,-0.01587302,-0.02633857,-0.07080481,80.471429,83.217,,0.01031801,,77.83,,
LU0231206078,2026-03-12,77.83,-0.01155702,-0.04620098,-0.09373544,79.831429,83.113667,,0.01036934,,77.48,,
LU0231206078,2026-03-13,77.48,-0.00449698,-0.03691734,-0.09496554,79.347143,83.002333,,0.01038576,,77.41,,
LU0231206078,2026-03-16,77.41,-0.00090346,-0.02407968,-0.08574466,78.748571,82.856333,,0.0100867,,77.7,,
LU0231206078,2026-03-17,77.7,0.00374629,-0.02887139,-0.07079646,78.355714,82.672667,,0.00950465,,77.28,,
LU0231206078,2026-03-18,77.28,-0.00540541,-0.01854204,-0.0887867,78.064286,82.447667,,0.00924888,,75.06,,
LU0231206078,2026-03-19,75.06,-0.02872671,-0.03559039,-0.12364273,77.357143,82.121,,0.01005375,,74.59,,
LU0231206078,2026-03-20,74.59,-0.00626166,-0.03729995,-0.11518387,76.764286,81.771333,,0.00998469,,73.71,,
LU0231206078,2026-03-23,73.71,-0.01179783,-0.04779744,-0.13057325,76.175714,81.398333,,0.01006418,,73.77,,
LU0231206078,2026-03-24,73.77,0.000814,-0.05057915,-0.12605142,75.645714,81.032667,,0.01010048,,75.43,,
LU0231206078,2026-03-25,75.43,0.02250237,-0.02393892,-0.10373099,75.362857,80.684333,,0.01074826,,74.96,,
LU0231206078,2026-03-26,74.96,-0.00623094,-0.00133227,-0.10814991,74.971429,80.329333,,0.01075189,,73.13,,
LU0231206078,2026-03-27,73.13,-0.02441302,-0.01957367,-0.13455621,74.378571,79.944667,,0.01128474,,72.53,,
LU0231206078,2026-03-30,72.53,-0.00820457,-0.01600868,-0.13397015,74.017143,79.575,,0.01121555,,73.42,,
LU0231206078,2026-03-31,73.42,0.01227078,-0.00474448,-0.11178321,73.85,79.195333,,0.01111047,,73.09,,
LU0231206078,2026-04-01,73.09,-0.00449469,-0.03102214,-0.11201555,73.761429,78.776667,,0.01077365,,74.46,,
LU0231206078,2026-04-02,74.46,0.01874401,-0.00667022,-0.07926301,73.86,78.448667,,0.01140931,,75.29,,
LU0231206078,2026-04-06,75.29,0.01114692,0.02953644,-0.07732843,73.84,78.132333,,0.01160506,,74.93,,
LU0231206078,2026-04-07,74.93,-0.00478151,0.03308976,-0.06861405,73.835714,77.816333,,0.01160588,,77.85,,
LU0231206078,2026-04-08,77.85,0.03896971,0.06033778,-0.01853253,74.51,77.606,,0.01392702,,76.96,,
LU0231206078,2026-04-09,76.96,-0.01143224,0.05294842,-0.03812023,75.142857,77.369667,,0.01401647,,77.39,,
LU0231206078,2026-04-10,77.39,0.00558732,0.03934999,-0.01714503,75.71,77.132667,,0.01402108,,77.0,,
LU0231206078,2026-04-13,77.0,-0.00503941,0.02271218,-0.01066427,76.268571,76.907667,,0.01398278,,76.85,,
LU0231206078,2026-04-14,76.85,-0.00194805,0.02562392,-0.00813113,76.61,76.714,,0.01385114,,78.05,,
LU0231206078,2026-04-15,78.05,0.01561483,0.00256904,0.00826767,77.004286,76.572,,0.01421374,,78.21,,
LU0231206078,2026-04-16,78.21,0.00204997,0.0162422,0.00656371,77.472857,76.483333,,0.01391829,,79.77,,
LU0231206078,2026-04-17,79.77,0.0199463,0.03075333,0.0322205,77.747143,76.422333,,0.01431339,,78.79,,
LU0231206078,2026-04-20,78.79,-0.01228532,0.02324675,0.04969358,78.008571,76.367,,0.01426039,,78.84,,
LU0231206078,2026-04-21,78.84,0.0006346,0.0258946,0.05697815,78.215714,76.351,,0.01404055,,78.51,,
LU0231206078,2026-04-22,78.51,-0.00418569,0.00589366,0.06512007,78.431429,76.301,,0.01396155,,77.58,,
